-154350	-143500	350
-148050	-115150	350
-147700	-119000	350
-147000	-112700	350
-145950	-114450	350
-144550	-96600	350
-144200	-110600	350
-140000	-116200	350
-138950	-142450	350
-138950	-134050	350
-138950	-128100	350
-138950	-127400	350
-137900	-116900	350
-137200	-121450	350
-137200	-119700	350
-137200	-113750	350
-136500	-115150	350
-136500	-113750	350
-136500	-108150	350
-136500	-107800	350
-136500	-97300	350
-136150	-109900	350
-136150	-109200	350
-136150	-107800	350
-136150	-102200	350
-136150	-97300	350
-136150	-96600	350
-135450	-104300	350
-135450	-103600	350
-135450	-102200	350
-122850	-53550	350
-122850	-50750	350
-122850	-45500	350
-122500	-57400	350
-121800	-57400	350
-121800	-46550	350
-121450	-46550	350
-120750	-33600	350
-119000	-48300	350
-119000	-44450	350
-118300	-52150	350
-118300	-51800	350
-118300	-48300	350
-118300	-45150	350
-118300	-40600	350
-117950	-58800	350
-117950	-51800	350
-117950	-48300	350
-117950	-45150	350
-117950	-42000	350
-117950	-36400	350
-117950	-32900	350
-117250	-41650	350
-117250	-38500	350
-117250	-32900	350
-116900	-38500	350
-116900	-35350	350
-112700	-57750	350
-112350	-57750	350
-111650	-59150	350
-111650	-46200	350
-111650	-45500	350
-111650	-42700	350
-111650	-42000	350
-111650	-24500	350
-111300	-57400	350
-111300	-53200	350
-111300	-45500	350
-111300	-42700	350
-111300	-42000	350
-111300	-39550	350
-110600	-58800	350
-110600	-58100	350
-110600	-57400	350
-110600	-55300	350
-110600	-53200	350
-110600	-49700	350
-110600	-39550	350
-110250	-51800	350
-110250	-48300	350
-110250	-45500	350
-110250	-42000	350
-110250	-38150	350
-109900	-45150	350
-109900	-42000	350
-109900	-39200	350
-109900	-38150	350
-109900	-34650	350
-109900	-31150	350
-109200	-39200	350
-109200	-36050	350
-109200	-34650	350
-109200	-32900	350
-109200	-31150	350
-108850	-32900	350
-108850	-700	350
-108850	2800	350
-107800	-13650	350
-107100	-20300	350
-107100	-16800	350
-107100	-13650	350
-107100	-10150	350
-106750	-7350	350
-106050	-26950	350
-106050	-7350	350
-105700	-26600	350
-105350	-10150	350
-104650	-10150	350
-104300	-23450	350
-101850	-25900	350
-101150	-28000	350
-101150	-25900	350
-101150	-22750	350
-100800	-28000	350
-100800	-22750	350
-100800	-13300	350
-100100	-28000	350
-100100	-13300	350
-100100	-9800	350
-99750	-27300	350
-99750	-25900	350
-99750	-25550	350
-99750	-22400	350
-99750	-19250	350
-99050	-27300	350
-99050	-24850	350
-99050	-22400	350
-99050	-19250	350
-99050	-16450	350
-99050	-15750	350
